Delivery Id,Origin_Location,Destination_Location,region,created_at,actual_delivery_time,On time Delivery,Customer_rating,condition_text,Fixed Costs,Maintenance,Difference,Area,Delivery_Time
VCV00008455/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/10/15 18:56,2/10/15 19:25,1,5,Sunny,7573,818,6755,,
VCV00007914/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/2/15 21:12,2/2/15 22:02,1,3,Sunny,7102,578,6524,,
VCV00008793/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/26/15 0:02,1/26/15 0:54,1,2,Cloudy,6757,746,6010,,
VCV00008396/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/7/15 19:21,2/7/15 19:54,1,2,Sunny,6797,315,6482,,
VCV00009170/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/7/15 1:39,2/7/15 2:19,0,3,Patchy rain possible,9417,1645,7771,,
VCV00007443/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/25/15 2:03,1/25/15 3:45,0,3,Patchy rain possible,7541,1049,6492,,
VCV00009136/082021,"TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",Tamil Nadu,2/14/15 4:34,2/14/15 5:20,0,4,Patchy rain possible,7530,1094,6436,,
VCV00008520/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/10/15 0:49,2/10/15 1:52,1,2,Partly cloudy,7075,501,6573,,
VCV00009087/082021,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,2/7/15 4:46,2/7/15 5:13,1,5,Partly cloudy,8530,450,8079,,
VCV00008988/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU",Tamil Nadu,1/25/15 3:43,1/25/15 4:25,0,4,Patchy rain possible,7763,1280,6483,,
VCV00009082/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,1/28/15 21:32,1/28/15 22:10,0,5,Mist,6976,480,6496,,
VCV00009062/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/5/15 19:23,2/5/15 20:07,1,4,Partly cloudy,9163,1335,7828,,
VCV00009070/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,1/28/15 19:45,1/28/15 20:40,0,3,Mist,11500,1800,9700,,
VCV00009073/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,1/27/15 22:45,1/27/15 23:54,0,1,Patchy rain possible,8955,729,8226,,
VCV00008876/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/14/15 3:10,2/14/15 4:27,1,3,Sunny,7785,800,6985,,
VCV00008732/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/23/15 2:22,1/23/15 3:23,1,5,Sunny,10503,1271,9231,,
VCV00008669/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/10/15 23:37,2/11/15 0:44,1,2,Sunny,11973,1679,10294,,
VCV00008953/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/7/15 1:40,2/7/15 2:57,0,1,Patchy rain possible,7619,732,6887,,
VCV00008960/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/1/15 2:04,2/1/15 3:03,1,5,Sunny,7680,843,6837,,
VCV00008979/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/16/15 0:43,2/16/15 1:23,1,4,Sunny,7173,588,6585,,
VCV00008855/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/26/15 3:03,1/26/15 3:47,1,5,Sunny,6970,778,6192,,
VCV00008955/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/1/15 20:23,2/1/15 21:17,1,5,Sunny,6712,682,6030,,
VCV00008517/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/9/15 3:27,2/9/15 4:20,1,3,Sunny,10155,1540,8615,,
VCV00007987/082021,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,1/30/15 19:19,1/30/15 19:50,1,4,Partly cloudy,6833,328,6505,,
VCV00008540/082021,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,2/16/15 3:27,2/16/15 4:43,1,4,Sunny,10792,1519,9274,,
VCV00008582/082021,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,2/1/15 0:13,2/1/15 0:45,0,1,Patchy rain possible,7558,1140,6417,,
AEIBK2026300,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai",Maharashtra,2/13/15 3:26,2/13/15 4:16,1,5,Sunny,7218,1136,6083,,
VCV00008799/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/8/15 0:23,2/8/15 0:56,0,1,Mist,7373,482,6891,,
AEIBK2026021,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai",Maharashtra,2/2/15 1:47,2/2/15 3:53,1,2,Sunny,7269,489,6780,,
VCV00008895/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/5/15 1:19,2/5/15 2:55,1,4,Sunny,8150,401,7749,,
VCV00008868/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/12/15 2:16,2/12/15 2:59,0,1,Mist,6811,1071,5740,,
VCV00008405/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/29/15 20:37,1/29/15 21:20,1,1,Sunny,6347,1271,5076,,
AEIBK2024827,"Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka",Karnataka,2/2/15 20:53,2/2/15 21:28,0,1,Mist,7267,521,6747,,
VCV00008136/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/29/15 2:06,1/29/15 2:53,1,5,Sunny,10338,1338,9000,,
MVCV0000704/082021,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PARTS-HOSUR,HOSUR,TAMIL NADU",Tamil Nadu,1/24/15 19:54,1/24/15 20:29,1,3,Sunny,11840,1662,10178,,
AEIBK2025872,"Bandra,Mumbai","Jagadambigainagar, Tiruvallur, Tamil Nadu",Tamil Nadu,1/31/15 0:33,1/31/15 1:20,1,4,Sunny,7700,727,6973,,
VCV00008350/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/14/15 3:09,2/14/15 4:11,1,5,Sunny,7786,823,6963,,
VCV00006504/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",Tamil Nadu,2/13/15 3:19,2/13/15 4:00,1,4,Sunny,7207,616,6590,,
VCV00006725/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",Tamil Nadu,2/5/15 20:17,2/5/15 20:47,1,4,Sunny,6751,760,5991,,
VCV00008531/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/30/15 4:28,1/30/15 5:09,1,5,Sunny,6507,670,5836,,
AEIBK2025957,"Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu",Tamil Nadu,2/17/15 2:54,2/17/15 3:32,1,4,Sunny,9990,1503,8487,,
VCV00008777/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,1/28/15 1:20,1/28/15 2:08,1,3,Sunny,6822,321,6501,,
VCV00008782/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,1/22/15 2:39,1/22/15 3:00,1,1,Sunny,10628,1493,9134,,
VCV00008507/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/26/15 20:07,1/26/15 21:10,0,1,Mist,7645,1157,6487,,
VCV00008775/082021,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",Karnataka,2/4/15 1:51,2/4/15 2:21,0,1,Patchy rain possible,7293,1151,6143,,
VCV00008658/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/30/15 4:40,1/30/15 5:23,0,1,Mist,7343,472,6870,,
AEIBK2026042,"Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka",Karnataka,2/16/15 0:22,2/16/15 1:03,0,1,Mist,6884,505,6379,,
VCV00007734/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/28/15 21:14,1/28/15 21:37,1,3,Sunny,8052,396,7656,,
VCV00008125/082021,"TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/31/15 21:25,1/31/15 21:47,1,4,Sunny,8468,626,7842,,
VCV00008126/082021,"TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/24/15 1:42,1/24/15 2:28,1,3,Sunny,6374,1047,5327,,
AEIBK2025933,"Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu",Tamil Nadu,2/8/15 3:30,2/8/15 4:10,0,4,Mist,6036,1273,4763,,
AEIBK2025832,"Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu",Tamil Nadu,2/9/15 0:44,2/9/15 1:17,1,3,Sunny,7078,523,6554,,
VCV00008371/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/23/15 3:14,1/23/15 4:00,1,4,Sunny,9109,1317,7792,,
AEIBK2026298,"Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka",Karnataka,1/28/15 0:44,1/28/15 1:21,1,2,Sunny,11420,1622,9797,,
VCV00008633/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/29/15 3:29,1/29/15 3:55,1,3,Sunny,7563,747,6816,,
MVCV0000759/082021,"PRAVEEN ENGINEERING INDUSTRIES,HOSUR,TAMIL NADU","SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU",Tamil Nadu,2/13/15 3:10,2/13/15 3:42,1,2,Sunny,7782,803,6979,,
MVCV0000761/082021,"TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA",Karnataka,1/21/15 19:43,1/21/15 20:31,1,4,Sunny,7246,841,6404,,
MVCV0000786/082021,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,1/27/15 2:10,1/27/15 2:36,1,5,Sunny,6825,742,6083,,
MVCV0000759/082021,"PRAVEEN ENGINEERING INDUSTRIES,HOSUR,TAMIL NADU","SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU",Tamil Nadu,1/26/15 2:20,1/26/15 2:49,1,5,Sunny,6087,657,5430,,
VCV00008067/082021,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,2/2/15 22:12,2/2/15 22:54,1,3,Sunny,8761,1478,7283,,
VCV00008341/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/15/15 4:10,2/15/15 4:50,1,4,Sunny,6281,314,5967,,
VCV00008634/082021,"TURBO ENERGY LTD-PULIVALAM,VELLORE,TAMIL NADU","TURBO ENERGY LTD-PULIVALAM,VELLORE,TAMIL NADU",Tamil Nadu,1/28/15 21:46,1/28/15 22:22,1,5,Sunny,9399,1473,7926,,
AEIBK2025710,"Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu",Tamil Nadu,2/14/15 3:55,2/14/15 4:55,1,3,Sunny,6734,1047,5688,,
VCV00008525/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/12/15 0:53,2/12/15 1:27,1,4,Sunny,8087,1153,6934,,
VCV00007972/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,2/7/15 1:40,2/7/15 2:22,1,2,Sunny,7866,1127,6739,,
VCV00007986/082021,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",Pondichery,2/16/15 20:52,2/16/15 21:28,0,1,Mist,7309,462,6847,,
VCV00008510/082021,"WABCO INDIA LTD-AMBATTUR,CHENNAI,TAMIL NADU","WABCO INDIA LTD,HOSUR,TAMIL NADU",Tamil Nadu,2/7/15 1:25,2/7/15 2:06,1,5,Sunny,7793,493,7300,,
AEIBK2025511,"Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka",Karnataka,2/13/15 4:00,2/13/15 4:45,1,4,Sunny,8164,405,7759,,
AEIBK2025304,"Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka",Karnataka,2/3/15 21:26,2/3/15 22:01,1,5,Sunny,6380,1253,5128,,
VCV00008191/082021,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",Tamil Nadu,1/31/15 2:05,1/31/15 3:05,1,3,Sunny,7189,511,6678,,
MVCV0000965/082021,"TVS MOTOR COMPANY-HOSUR,Hosur,TAMIL NADU","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",Tamil Nadu,2/1/15 23:41,2/2/15 0:14,1,4,Sunny,10839,1326,9513,,
AEIBK2025571,"Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka",Karnataka,1/27/15 21:37,1/27/15 21:59,1,5,Sunny,10963,1607,9356,,
