"delivery_id","origin_location","destination_location","region","created_at","actual_delivery_time","on_time_delivery","customer_rating","condition_text","fixed_costs","maintenance","different","area","delivery_time","data_create_date"
"VCV00009695/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-28 21:49:00","2015-01-28 22:14:00",True,4,"Sunny",10838,1553,9285,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026376","Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu","Tamil Nadu","2015-02-09 19:19:00","2015-02-09 19:48:00",True,2,"Sunny",7318,1040,6277,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010167/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-04 18:37:00","2015-02-04 19:24:00",True,4,"Sunny",11507,1912,9596,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010490/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-29 19:39:00","2015-01-29 20:20:00",True,3,"Sunny",7108,631,6477,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026251","Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu","Tamil Nadu","2015-01-28 19:34:00","2015-01-28 20:19:00",True,4,"Sunny",7377,528,6848,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010469/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-09 20:34:00","2015-02-09 21:08:00",True,3,"Sunny",7081,607,6474,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010472/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-17 19:59:00","2015-02-17 20:28:00",True,4,"Partly cloudy",9419,1211,8208,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010473/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-16 20:02:00","2015-02-16 20:50:00",True,3,"Partly cloudy",10348,1392,8956,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026425","Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-16 18:18:00","2015-02-16 19:04:00",False,1,"Patchy rain possible",8708,729,7978,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010395/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-21 19:35:00","2015-01-21 20:07:00",True,5,"Partly cloudy",7533,803,6730,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010449/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-02 19:43:00","2015-02-02 20:35:00",False,1,"Mist",7767,742,7025,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010035/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-11 22:51:00","2015-02-11 23:44:00",True,2,"Sunny",7334,452,6881,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009659/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-23 03:58:00","2015-01-23 04:47:00",True,4,"Cloudy",7841,282,7559,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009658/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-23 02:26:00","2015-01-23 03:13:00",False,1,"Patchy rain possible",8084,299,7785,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010436/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-06 02:07:00","2015-02-06 02:47:00",True,4,"Sunny",7693,490,7203,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010437/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-25 01:29:00","2015-01-25 02:12:00",False,1,"Mist",6726,1261,5465,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010243/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-25 02:54:00","2015-01-25 03:38:00",False,1,"Mist",7949,473,7476,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026400","Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-01-23 21:05:00","2015-01-23 22:26:00",False,1,"Mist",8058,357,7701,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009560/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-29 03:10:00","2015-01-29 03:56:00",False,1,"Mist",10602,1620,8981,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010009/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-06 02:33:00","2015-02-06 03:15:00",False,1,"Mist",7590,1057,6533,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010362/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-27 01:48:00","2015-01-27 02:47:00",True,3,"Sunny",9294,1355,7939,NULL,NULL,"2025-05-07 15:05:06.38629"
"MVCV0001098/082021","TVS MOTOR COMPANY-HOSUR,Hosur,TAMIL NADU","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-31 01:33:00","2015-01-31 02:17:00",True,4,"Partly cloudy",11685,1917,9768,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009042/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-07 04:50:00","2015-02-07 06:02:00",False,1,"Mist",7213,565,6649,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010078/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Tamil Nadu","2015-01-27 02:48:00","2015-01-27 03:33:00",True,3,"Partly cloudy",6955,619,6335,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008910/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-10 02:19:00","2015-02-10 03:05:00",True,3,"Partly cloudy",7190,633,6556,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010357/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-18 01:40:00","2015-02-18 02:30:00",True,2,"Partly cloudy",10784,1367,9418,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009940/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-31 02:25:00","2015-01-31 03:25:00",True,2,"Cloudy",9264,722,8541,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026676","Mookandapalli, Krishnagiri, Tamil Nadu","Athipattu, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-01-21 21:11:00","2015-01-21 21:56:00",True,5,"Sunny",10503,1271,9231,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010297/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-26 20:06:00","2015-01-26 21:06:00",True,5,"Sunny",11973,1679,10294,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010300/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-06 02:19:00","2015-02-06 03:03:00",True,2,"Sunny",7619,732,6887,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009757/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-25 02:23:00","2015-01-25 03:20:00",True,3,"Partly cloudy",7680,843,6837,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025860","Ramamurthy Nagar, Bangalore, Karnataka","Sahakaranagar P.O, Bangalore, Karnataka","Karnataka","2015-02-01 22:01:00","2015-02-01 23:02:00",True,3,"Sunny",7173,588,6585,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00006898/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-07 03:36:00","2015-02-07 04:29:00",True,3,"Sunny",6970,778,6192,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026206","Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu","Tamil Nadu","2015-02-12 02:14:00","2015-02-12 02:53:00",False,1,"Mist",6712,682,6030,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009728/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-14 03:27:00","2015-02-14 04:10:00",True,2,"Sunny",10155,1540,8615,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026663","Mookandapalli, Krishnagiri, Tamil Nadu","Athipattu, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-01-30 01:39:00","2015-01-30 02:25:00",True,3,"Sunny",6833,328,6505,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025105","Perukkaranai, Kanchipuram, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-01-28 04:02:00","2015-01-28 04:49:00",False,1,"Mist",10792,1519,9274,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025720","Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-07 02:35:00","2015-02-07 03:21:00",False,1,"Patchy rain possible",7558,1140,6417,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026426","Bandra,Mumbai","Jagadambigainagar, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-01-29 21:08:00","2015-01-29 21:34:00",False,1,"Patchy rain possible",7218,1136,6083,NULL,NULL,"2025-05-07 15:05:06.38629"
"MVCV0001096/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-12 19:25:00","2015-02-12 20:06:00",True,4,"Partly cloudy",7373,482,6891,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010173/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-27 17:33:00","2015-01-27 18:08:00",True,3,"Sunny",7269,489,6780,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010214/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-03 20:54:00","2015-02-03 21:32:00",True,2,"Sunny",8150,401,7749,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010216/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-10 19:36:00","2015-02-10 20:24:00",True,2,"Sunny",6811,1071,5740,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010203/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-04 19:01:00","2015-02-04 19:45:00",False,1,"Mist",6347,1271,5076,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008832/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-25 02:00:00","2015-01-25 02:30:00",True,2,"Cloudy",7267,521,6747,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008504/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-01 01:37:00","2015-02-01 02:13:00",True,2,"Sunny",10338,1338,9000,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010187/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-02 21:50:00","2015-02-02 22:26:00",True,5,"Sunny",11840,1662,10178,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009679/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-10 01:39:00","2015-02-10 02:48:00",True,3,"Sunny",7700,727,6973,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009034/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-09 19:43:00","2015-02-09 20:50:00",True,2,"Sunny",7786,823,6963,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010095/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-27 01:48:00","2015-01-27 02:35:00",True,5,"Sunny",7207,616,6590,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010097/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-13 21:20:00","2015-02-13 21:53:00",False,1,"Mist",6751,760,5991,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010102/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-25 01:21:00","2015-01-25 02:12:00",True,3,"Sunny",6507,670,5836,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010029/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-15 00:09:00","2015-02-15 00:55:00",True,3,"Sunny",9990,1503,8487,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009664/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-27 00:49:00","2015-01-27 01:34:00",True,2,"Sunny",6822,321,6501,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009368/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-31 02:32:00","2015-01-31 03:33:00",True,5,"Sunny",10628,1493,9134,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009207/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-25 00:29:00","2015-01-25 01:22:00",True,1,"Sunny",7645,1157,6487,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009657/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-27 19:58:00","2015-01-27 20:36:00",True,2,"Partly cloudy",7293,1151,6143,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009729/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-07 02:06:00","2015-02-07 02:49:00",True,1,"Clear",7343,472,6870,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009647/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-12 04:23:00","2015-02-12 04:49:00",True,3,"Sunny",6884,505,6379,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008961/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-02 20:47:00","2015-02-02 21:21:00",False,1,"Patchy rain possible",8052,396,7656,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009279/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-07 02:59:00","2015-02-07 03:57:00",True,2,"Sunny",8468,626,7842,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009018/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-03 02:56:00","2015-02-03 03:53:00",True,3,"Sunny",6374,1047,5327,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008766/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-14 01:25:00","2015-02-14 02:01:00",False,1,"Mist",6036,1273,4763,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009678/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-10 00:35:00","2015-02-10 01:00:00",False,1,"Mist",7078,523,6554,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009731/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-09 20:37:00","2015-02-09 21:22:00",False,1,"Patchy rain possible",9109,1317,7792,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009851/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-02 02:44:00","2015-02-02 04:19:00",True,4,"Partly cloudy",11420,1622,9797,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026421","Naickenpalayam, Coimbatore, Tamil Nadu","Kamarajnagar, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-02-18 03:55:00","2015-02-18 04:28:00",True,3,"Sunny",7563,747,6816,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009631/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-06 03:04:00","2015-02-06 03:31:00",True,4,"Sunny",7782,803,6979,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008379/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-15 20:08:00","2015-02-15 20:49:00",False,1,"Patchy rain possible",7246,841,6404,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009858/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-03 02:53:00","2015-02-03 04:00:00",True,1,"Sunny",6825,742,6083,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009846/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-23 01:28:00","2015-01-23 01:52:00",True,3,"Sunny",6087,657,5430,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026544","Naickenpalayam, Coimbatore, Tamil Nadu","Mookandapalli, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-09 03:44:00","2015-02-09 04:59:00",True,4,"Sunny",8761,1478,7283,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009801/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-10 04:06:00","2015-02-10 04:36:00",True,5,"Sunny",6281,314,5967,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009807/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-15 23:30:00","2015-02-16 00:11:00",True,4,"Partly cloudy",9399,1473,7926,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008967/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-31 03:47:00","2015-01-31 04:31:00",False,1,"Patchy rain possible",6734,1047,5688,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026547","Naickenpalayam, Coimbatore, Tamil Nadu","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-01-23 02:31:00","2015-01-23 03:25:00",True,3,"Sunny",8087,1153,6934,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009629/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-14 03:49:00","2015-02-14 05:03:00",True,5,"Cloudy",7866,1127,6739,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009745/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-04 04:11:00","2015-02-04 04:41:00",True,5,"Sunny",7309,462,6847,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026567","Gopanapalli, Krishnagiri, Tamil Nadu","Kamarajnagar, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-02-01 03:26:00","2015-02-01 04:10:00",False,1,"Patchy rain possible",7793,493,7300,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009619/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-06 02:36:00","2015-02-06 03:06:00",True,4,"Sunny",8164,405,7759,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00007700/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-07 02:14:00","2015-02-07 03:02:00",True,3,"Sunny",6380,1253,5128,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009700/082021","TVSLSL HUB MATHIGIRI,HOSUR,TAMIL NADU","TVSLSL HUB MATHIGIRI,HOSUR,TAMIL NADU","Tamil Nadu","2015-01-30 02:28:00","2015-01-30 03:04:00",True,2,"Sunny",7189,511,6678,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009014/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-15 03:08:00","2015-02-15 04:16:00",True,2,"Sunny",10839,1326,9513,NULL,NULL,"2025-05-07 15:05:06.38629"
"MVCV0001061/082021","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-08 03:15:00","2015-02-08 04:27:00",True,5,"Sunny",10963,1607,9356,NULL,NULL,"2025-05-07 15:05:06.38629"
"MVCV0001054/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","Tamil Nadu","2015-01-30 21:27:00","2015-01-30 22:08:00",True,4,"Sunny",7474,729,6745,NULL,NULL,"2025-05-07 15:05:06.38629"
